2026-08-08 02:09:32,469 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': None}
2026-08-08 02:10:10,477 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5172336990835418, 'aupr_all': 0.15546585867489415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44336734693877555} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:10:20,748 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5164741427665599, 'aupr_all': 0.15482340058225455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43988095238095243} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:10:30,773 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5158245692567226, 'aupr_all': 0.15448900921449737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4390306122448979} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:10:40,329 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5157037191349894, 'aupr_all': 0.15437101450326227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4387755102040816} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:10:48,743 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5160776376883627, 'aupr_all': 0.15442364841803163, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4374149659863945} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:10:56,161 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5167759108905494, 'aupr_all': 0.15458898728120674, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43579931972789115} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:11:03,098 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.517728180372165, 'aupr_all': 0.15483685073112466, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4358843537414966} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:11:11,166 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5184163909419164, 'aupr_all': 0.1550064223666337, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4369897959183673} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:11:19,398 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.51884819323854, 'aupr_all': 0.1551526770326455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4357142857142857} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:11:29,163 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5203369599126318, 'aupr_all': 0.15557873596823027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.436734693877551} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:11:37,211 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5218337508278886, 'aupr_all': 0.1560046686967776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4391156462585034} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:11:45,479 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.523280210106123, 'aupr_all': 0.1564296508765436, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44064625850340133} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:11:55,285 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5246366825181661, 'aupr_all': 0.15682273265407992, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.443452380952381} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:12:03,323 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5258811665759634, 'aupr_all': 0.15718286538311488, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4453231292517006} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:12:12,413 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5269696634089274, 'aupr_all': 0.15751434284420462, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44676870748299313} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:12:20,612 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5279176179877729, 'aupr_all': 0.15779862970943942, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44753401360544215} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:12:30,424 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5287246218131415, 'aupr_all': 0.15804397440803605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44821428571428573} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:12:40,323 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5294256169758769, 'aupr_all': 0.1582595472385149, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4491496598639456} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:12:50,034 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5300148495880318, 'aupr_all': 0.15845743993070965, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45034013605442175} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:12:59,906 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5304259210554093, 'aupr_all': 0.1585856806199017, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45102040816326533} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:13:09,840 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5306958447042927, 'aupr_all': 0.1586714901407554, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4514455782312925} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:13:19,281 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5308670018299211, 'aupr_all': 0.15873148974669724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4510204081632653} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:13:28,843 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5309609074160879, 'aupr_all': 0.1587699624048802, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45068027210884354} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:13:38,100 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.53100026294221, 'aupr_all': 0.15879086294101596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4504251700680272} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:13:47,858 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5310167035018134, 'aupr_all': 0.15880575678017153, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45051020408163267} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:13:57,510 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5310151167178736, 'aupr_all': 0.15882032568223808, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4504251700680272} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:14:05,161 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5310043315137088, 'aupr_all': 0.15884547999367876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4515306122448979} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:14:13,971 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5310157263877702, 'aupr_all': 0.15887169601174245, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4511054421768707} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:14:24,059 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5311069613324032, 'aupr_all': 0.15893702906675602, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45119047619047614} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:14:34,034 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5313468962017582, 'aupr_all': 0.1590548403811207, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45170068027210886} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:14:43,994 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5317974360970905, 'aupr_all': 0.1592508579806305, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4524659863945578} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:14:53,191 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5325491672906854, 'aupr_all': 0.15954073911134903, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4561224489795918} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:15:02,748 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5335544883171113, 'aupr_all': 0.15989101392598876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4574829931972789} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:15:10,750 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.534683995201237, 'aupr_all': 0.16025534569268732, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4599489795918368} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:15:18,418 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5356998325201897, 'aupr_all': 0.16057109178528556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4630102040816327} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:15:26,010 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5365606925725218, 'aupr_all': 0.1608305301414485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46462585034013604} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:15:33,389 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5371969375078174, 'aupr_all': 0.1610451398103838, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4660714285714286} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:15:41,154 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5376464161259222, 'aupr_all': 0.16120480948444077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4671768707482993} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:15:49,502 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5379488616609082, 'aupr_all': 0.16132054093533027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4683673469387756} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:15:57,208 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5381291166214923, 'aupr_all': 0.1614014651171807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46904761904761905} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:16:05,259 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5381777034120092, 'aupr_all': 0.16143611819015596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4687925170068027} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:16:12,985 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5380531850070932, 'aupr_all': 0.1614108069218262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4691751700680272} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:16:20,931 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.537888099947304, 'aupr_all': 0.161343700304717, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46743197278911564} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:16:28,399 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5378045094831259, 'aupr_all': 0.16127668165749812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46811224489795916} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:16:36,544 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5378803425650165, 'aupr_all': 0.1612435010269953, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4695578231292517} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:16:44,917 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5381583089299101, 'aupr_all': 0.16127989415815638, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4702380952380953} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:16:52,371 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5386444991184912, 'aupr_all': 0.16138706258023236, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47006802721088436} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:16:59,862 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5392564578431905, 'aupr_all': 0.16154244916374627, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4707482993197279} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:17:07,743 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5399664009893583, 'aupr_all': 0.16173650096833067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47176870748299315} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:17:15,573 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5406857067765988, 'aupr_all': 0.16194674992457112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47278911564625853} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:17:24,228 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5414425390802715, 'aupr_all': 0.16217596777919976, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4743197278911564} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:17:31,562 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5422077692275373, 'aupr_all': 0.16242415885694583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47568027210884345} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:17:38,863 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5430066297516265, 'aupr_all': 0.16269340344441363, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47644557823129247} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:17:46,802 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5438454513662137, 'aupr_all': 0.16298143970261253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4778061224489796} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:17:55,499 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5447174907527446, 'aupr_all': 0.1632892989443368, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.479421768707483} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:18:05,332 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5455378334164578, 'aupr_all': 0.16359165816319676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4817176870748299} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:18:14,803 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5463403334850816, 'aupr_all': 0.16390276532326611, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48239795918367345} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:18:24,951 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5471487106072881, 'aupr_all': 0.16422320784090264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48307823129251704} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:18:34,973 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5479970036592592, 'aupr_all': 0.1645728992859174, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4843537414965986} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:18:43,120 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.548924412157312, 'aupr_all': 0.16495595468440588, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48494897959183675} best={'auroc_all': 0.548924412157312, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:18:51,763 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5499882676520969, 'aupr_all': 0.16538784352984404, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48626700680272106} best={'auroc_all': 0.5499882676520969, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-08 02:19:00,011 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5511394311604969, 'aupr_all': 0.16584224620385124, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4875850340136055} best={'auroc_all': 0.5511394311604969, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
