2026-08-21 21:17:51,820 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['alpha_plus=0.1'], 'tag': 'T_alpha0.10', 'rotations': None}
2026-08-21 21:23:11,616 INFO [OUTPOST-v4] epoch 71 cur={'auroc_all': 0.5426962215582938, 'aupr_all': 0.17211530869248584, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.472108843537415} best={'auroc_all': 0.5426962215582938, 'aupr_all': 0.17211530869248584, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:16,202 INFO [OUTPOST-v4] epoch 72 cur={'auroc_all': 0.5434465999826565, 'aupr_all': 0.17258501545577987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4722789115646258} best={'auroc_all': 0.5434465999826565, 'aupr_all': 0.17258501545577987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:20,778 INFO [OUTPOST-v4] epoch 73 cur={'auroc_all': 0.5442151638131283, 'aupr_all': 0.17305918966228753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4724489795918368} best={'auroc_all': 0.5442151638131283, 'aupr_all': 0.17305918966228753, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:25,489 INFO [OUTPOST-v4] epoch 74 cur={'auroc_all': 0.5449902184726004, 'aupr_all': 0.1735629655138513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47304421768707483} best={'auroc_all': 0.5449902184726004, 'aupr_all': 0.1735629655138513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:30,337 INFO [OUTPOST-v4] epoch 75 cur={'auroc_all': 0.5457847312497501, 'aupr_all': 0.17408230613442968, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4721088435374149} best={'auroc_all': 0.5457847312497501, 'aupr_all': 0.17408230613442968, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:35,016 INFO [OUTPOST-v4] epoch 76 cur={'auroc_all': 0.5465937200946138, 'aupr_all': 0.17461950640040697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4723639455782313} best={'auroc_all': 0.5465937200946138, 'aupr_all': 0.17461950640040697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:39,636 INFO [OUTPOST-v4] epoch 77 cur={'auroc_all': 0.5474427849845686, 'aupr_all': 0.17518542754416427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4718537414965986} best={'auroc_all': 0.5474427849845686, 'aupr_all': 0.17518542754416427, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:44,131 INFO [OUTPOST-v4] epoch 78 cur={'auroc_all': 0.5483073769556619, 'aupr_all': 0.17576770606954176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4711734693877551} best={'auroc_all': 0.5483073769556619, 'aupr_all': 0.17576770606954176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:48,748 INFO [OUTPOST-v4] epoch 79 cur={'auroc_all': 0.5492179651334015, 'aupr_all': 0.17638122064631687, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47159863945578234} best={'auroc_all': 0.5492179651334015, 'aupr_all': 0.17638122064631687, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:53,659 INFO [OUTPOST-v4] epoch 80 cur={'auroc_all': 0.5501424135506767, 'aupr_all': 0.17700170391262648, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4727040816326531} best={'auroc_all': 0.5501424135506767, 'aupr_all': 0.17700170391262648, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:23:58,638 INFO [OUTPOST-v4] epoch 81 cur={'auroc_all': 0.5510948657279852, 'aupr_all': 0.17764512775429764, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47295918367346934} best={'auroc_all': 0.5510948657279852, 'aupr_all': 0.17764512775429764, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:03,521 INFO [OUTPOST-v4] epoch 82 cur={'auroc_all': 0.5519928335335884, 'aupr_all': 0.17825943156154064, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4729591836734694} best={'auroc_all': 0.5519928335335884, 'aupr_all': 0.17825943156154064, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:08,388 INFO [OUTPOST-v4] epoch 83 cur={'auroc_all': 0.552915147079845, 'aupr_all': 0.1788732505784565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47329931972789113} best={'auroc_all': 0.552915147079845, 'aupr_all': 0.1788732505784565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:13,119 INFO [OUTPOST-v4] epoch 84 cur={'auroc_all': 0.553751456115464, 'aupr_all': 0.17948506809717724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47431972789115645} best={'auroc_all': 0.553751456115464, 'aupr_all': 0.17948506809717724, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:17,784 INFO [OUTPOST-v4] epoch 85 cur={'auroc_all': 0.5546777048037808, 'aupr_all': 0.1801982683985242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47508503401360547} best={'auroc_all': 0.5546777048037808, 'aupr_all': 0.1801982683985242, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:22,519 INFO [OUTPOST-v4] epoch 86 cur={'auroc_all': 0.5556081411237108, 'aupr_all': 0.18080953572355815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4754251700680272} best={'auroc_all': 0.5556081411237108, 'aupr_all': 0.18080953572355815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:27,323 INFO [OUTPOST-v4] epoch 87 cur={'auroc_all': 0.5565418536495501, 'aupr_all': 0.18142393780785898, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4761054421768708} best={'auroc_all': 0.5565418536495501, 'aupr_all': 0.18142393780785898, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:31,917 INFO [OUTPOST-v4] epoch 88 cur={'auroc_all': 0.5574841651895206, 'aupr_all': 0.18204506355074918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47687074829931975} best={'auroc_all': 0.5574841651895206, 'aupr_all': 0.18204506355074918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:36,495 INFO [OUTPOST-v4] epoch 89 cur={'auroc_all': 0.5584257336301559, 'aupr_all': 0.18265983155925286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47712585034013605} best={'auroc_all': 0.5584257336301559, 'aupr_all': 0.18265983155925286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:41,036 INFO [OUTPOST-v4] epoch 90 cur={'auroc_all': 0.5594303567179797, 'aupr_all': 0.18332177169297298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4775510204081633} best={'auroc_all': 0.5594303567179797, 'aupr_all': 0.18332177169297298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:45,758 INFO [OUTPOST-v4] epoch 91 cur={'auroc_all': 0.5604919788092374, 'aupr_all': 0.1840338428660031, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47780612244897963} best={'auroc_all': 0.5604919788092374, 'aupr_all': 0.1840338428660031, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:50,550 INFO [OUTPOST-v4] epoch 92 cur={'auroc_all': 0.5616520759317458, 'aupr_all': 0.18480237909779673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47806122448979593} best={'auroc_all': 0.5616520759317458, 'aupr_all': 0.18480237909779673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:55,164 INFO [OUTPOST-v4] epoch 93 cur={'auroc_all': 0.5628535587606045, 'aupr_all': 0.18559364303058032, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47916666666666674} best={'auroc_all': 0.5628535587606045, 'aupr_all': 0.18559364303058032, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:59,748 INFO [OUTPOST-v4] epoch 94 cur={'auroc_all': 0.5640440736896057, 'aupr_all': 0.18637914826720328, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4797619047619047} best={'auroc_all': 0.5640440736896057, 'aupr_all': 0.18637914826720328, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:04,324 INFO [OUTPOST-v4] epoch 95 cur={'auroc_all': 0.5652438198830013, 'aupr_all': 0.18718858347212053, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4803571428571428} best={'auroc_all': 0.5652438198830013, 'aupr_all': 0.18718858347212053, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:08,969 INFO [OUTPOST-v4] epoch 96 cur={'auroc_all': 0.5664824330454977, 'aupr_all': 0.18805848418352683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48044217687074825} best={'auroc_all': 0.5664824330454977, 'aupr_all': 0.18805848418352683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:13,796 INFO [OUTPOST-v4] epoch 97 cur={'auroc_all': 0.5677730611087041, 'aupr_all': 0.18896805419622056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4806122448979592} best={'auroc_all': 0.5677730611087041, 'aupr_all': 0.18896805419622056, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:18,673 INFO [OUTPOST-v4] epoch 98 cur={'auroc_all': 0.56906151324568, 'aupr_all': 0.18989659467436482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4819727891156463} best={'auroc_all': 0.56906151324568, 'aupr_all': 0.18989659467436482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:23,561 INFO [OUTPOST-v4] epoch 99 cur={'auroc_all': 0.5703637209314012, 'aupr_all': 0.1908470117573624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48239795918367345} best={'auroc_all': 0.5703637209314012, 'aupr_all': 0.1908470117573624, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:28,333 INFO [OUTPOST-v4] epoch 100 cur={'auroc_all': 0.5716703358941193, 'aupr_all': 0.19181241054704531, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48244047619047625} best={'auroc_all': 0.5716703358941193, 'aupr_all': 0.19181241054704531, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:33,083 INFO [OUTPOST-v4] epoch 101 cur={'auroc_all': 0.5729866357813234, 'aupr_all': 0.19281084986034192, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48375850340136056} best={'auroc_all': 0.5729866357813234, 'aupr_all': 0.19281084986034192, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:38,062 INFO [OUTPOST-v4] epoch 102 cur={'auroc_all': 0.5742869302941704, 'aupr_all': 0.19382654828724827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4849914965986395} best={'auroc_all': 0.5742869302941704, 'aupr_all': 0.19382654828724827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:43,197 INFO [OUTPOST-v4] epoch 103 cur={'auroc_all': 0.5756189461164877, 'aupr_all': 0.19486845694666927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4855442176870748} best={'auroc_all': 0.5756189461164877, 'aupr_all': 0.19486845694666927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:48,384 INFO [OUTPOST-v4] epoch 104 cur={'auroc_all': 0.5770172702115363, 'aupr_all': 0.19596953374911544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48681972789115646} best={'auroc_all': 0.5770172702115363, 'aupr_all': 0.19596953374911544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:53,464 INFO [OUTPOST-v4] epoch 105 cur={'auroc_all': 0.5784206297283236, 'aupr_all': 0.19709342505272104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4876700680272109} best={'auroc_all': 0.5784206297283236, 'aupr_all': 0.19709342505272104, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:58,425 INFO [OUTPOST-v4] epoch 106 cur={'auroc_all': 0.5797529432009273, 'aupr_all': 0.19818097095422843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4878401360544218} best={'auroc_all': 0.5797529432009273, 'aupr_all': 0.19818097095422843, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:03,166 INFO [OUTPOST-v4] epoch 107 cur={'auroc_all': 0.5810418489979946, 'aupr_all': 0.19927609820974967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4881802721088435} best={'auroc_all': 0.5810418489979946, 'aupr_all': 0.19927609820974967, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:07,962 INFO [OUTPOST-v4] epoch 108 cur={'auroc_all': 0.5823157224292267, 'aupr_all': 0.20038137059880015, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4883078231292517} best={'auroc_all': 0.5823157224292267, 'aupr_all': 0.20038137059880015, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:13,287 INFO [OUTPOST-v4] epoch 109 cur={'auroc_all': 0.5835939682405257, 'aupr_all': 0.2014815097571482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.489625850340136} best={'auroc_all': 0.5835939682405257, 'aupr_all': 0.2014815097571482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:18,123 INFO [OUTPOST-v4] epoch 110 cur={'auroc_all': 0.5848511116729106, 'aupr_all': 0.20258728310618102, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49124149659863947} best={'auroc_all': 0.5848511116729106, 'aupr_all': 0.20258728310618102, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:23,074 INFO [OUTPOST-v4] epoch 111 cur={'auroc_all': 0.5860846832553863, 'aupr_all': 0.2037336664967547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4909863945578231} best={'auroc_all': 0.5860846832553863, 'aupr_all': 0.2037336664967547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:28,404 INFO [OUTPOST-v4] epoch 112 cur={'auroc_all': 0.5872467818194745, 'aupr_all': 0.20484558169540024, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49166666666666664} best={'auroc_all': 0.5872467818194745, 'aupr_all': 0.20484558169540024, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:33,483 INFO [OUTPOST-v4] epoch 113 cur={'auroc_all': 0.5883363460879478, 'aupr_all': 0.20595284414126336, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4925170068027211} best={'auroc_all': 0.5883363460879478, 'aupr_all': 0.20595284414126336, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:38,591 INFO [OUTPOST-v4] epoch 114 cur={'auroc_all': 0.5894843996640469, 'aupr_all': 0.2070780261069614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.493452380952381} best={'auroc_all': 0.5894843996640469, 'aupr_all': 0.2070780261069614, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:43,623 INFO [OUTPOST-v4] epoch 115 cur={'auroc_all': 0.5906429777437151, 'aupr_all': 0.20821646159955176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4937925170068027} best={'auroc_all': 0.5906429777437151, 'aupr_all': 0.20821646159955176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:48,507 INFO [OUTPOST-v4] epoch 116 cur={'auroc_all': 0.5918334659868285, 'aupr_all': 0.20938453400397253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4943027210884354} best={'auroc_all': 0.5918334659868285, 'aupr_all': 0.20938453400397253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:53,614 INFO [OUTPOST-v4] epoch 117 cur={'auroc_all': 0.5931042705409715, 'aupr_all': 0.2105905742453645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49481292517006803} best={'auroc_all': 0.5931042705409715, 'aupr_all': 0.2105905742453645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:58,435 INFO [OUTPOST-v4] epoch 118 cur={'auroc_all': 0.5946011907801456, 'aupr_all': 0.21188050510341966, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4959183673469388} best={'auroc_all': 0.5946011907801456, 'aupr_all': 0.21188050510341966, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:03,045 INFO [OUTPOST-v4] epoch 119 cur={'auroc_all': 0.5962330389732118, 'aupr_all': 0.2132078806428917, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4977040816326531} best={'auroc_all': 0.5962330389732118, 'aupr_all': 0.2132078806428917, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:07,726 INFO [OUTPOST-v4] epoch 120 cur={'auroc_all': 0.5978414836427373, 'aupr_all': 0.2145001491830911, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4988095238095238} best={'auroc_all': 0.5978414836427373, 'aupr_all': 0.2145001491830911, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:12,263 INFO [OUTPOST-v4] epoch 121 cur={'auroc_all': 0.5993713034759633, 'aupr_all': 0.21571730193048957, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4993197278911564} best={'auroc_all': 0.5993713034759633, 'aupr_all': 0.21571730193048957, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:17,975 INFO [OUTPOST-v4] epoch 122 cur={'auroc_all': 0.6008282605718793, 'aupr_all': 0.21692472460979315, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5003401360544217} best={'auroc_all': 0.6008282605718793, 'aupr_all': 0.21692472460979315, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:23,134 INFO [OUTPOST-v4] epoch 123 cur={'auroc_all': 0.6022045585457463, 'aupr_all': 0.218097504228485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5011904761904762} best={'auroc_all': 0.6022045585457463, 'aupr_all': 0.218097504228485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:27,965 INFO [OUTPOST-v4] epoch 124 cur={'auroc_all': 0.6035116682237677, 'aupr_all': 0.21923959201283227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5017857142857143} best={'auroc_all': 0.6035116682237677, 'aupr_all': 0.21923959201283227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:33,092 INFO [OUTPOST-v4] epoch 125 cur={'auroc_all': 0.6047538470314171, 'aupr_all': 0.2202941833317213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5027210884353741} best={'auroc_all': 0.6047538470314171, 'aupr_all': 0.2202941833317213, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:37,925 INFO [OUTPOST-v4] epoch 126 cur={'auroc_all': 0.6059124312693671, 'aupr_all': 0.22132266668573736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5034013605442178} best={'auroc_all': 0.6059124312693671, 'aupr_all': 0.22132266668573736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:42,620 INFO [OUTPOST-v4] epoch 127 cur={'auroc_all': 0.6070085500024194, 'aupr_all': 0.22228982122007118, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5038265306122449} best={'auroc_all': 0.6070085500024194, 'aupr_all': 0.22228982122007118, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:47,447 INFO [OUTPOST-v4] epoch 128 cur={'auroc_all': 0.608128144105633, 'aupr_all': 0.2232595311801265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5045068027210884} best={'auroc_all': 0.608128144105633, 'aupr_all': 0.2232595311801265, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:52,386 INFO [OUTPOST-v4] epoch 129 cur={'auroc_all': 0.6092968669281604, 'aupr_all': 0.2242400000855668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5060374149659864} best={'auroc_all': 0.6092968669281604, 'aupr_all': 0.2242400000855668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:57,242 INFO [OUTPOST-v4] epoch 130 cur={'auroc_all': 0.6104102165336449, 'aupr_all': 0.22515289745964262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5070578231292517} best={'auroc_all': 0.6104102165336449, 'aupr_all': 0.22515289745964262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:02,139 INFO [OUTPOST-v4] epoch 131 cur={'auroc_all': 0.6114427120048239, 'aupr_all': 0.22600241998245277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5081632653061224} best={'auroc_all': 0.6114427120048239, 'aupr_all': 0.22600241998245277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:07,058 INFO [OUTPOST-v4] epoch 132 cur={'auroc_all': 0.6123878152992034, 'aupr_all': 0.22686837364345797, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5093537414965986} best={'auroc_all': 0.6123878152992034, 'aupr_all': 0.22686837364345797, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:11,871 INFO [OUTPOST-v4] epoch 133 cur={'auroc_all': 0.6133692421923066, 'aupr_all': 0.22772101031378492, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5098639455782313} best={'auroc_all': 0.6133692421923066, 'aupr_all': 0.22772101031378492, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:16,633 INFO [OUTPOST-v4] epoch 134 cur={'auroc_all': 0.6143170879748405, 'aupr_all': 0.22856482932484629, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5108843537414967} best={'auroc_all': 0.6143170879748405, 'aupr_all': 0.22856482932484629, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:21,295 INFO [OUTPOST-v4] epoch 135 cur={'auroc_all': 0.615195897365813, 'aupr_all': 0.229329159262087, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5125} best={'auroc_all': 0.615195897365813, 'aupr_all': 0.229329159262087, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:26,009 INFO [OUTPOST-v4] epoch 136 cur={'auroc_all': 0.6159893940264682, 'aupr_all': 0.23005726113584335, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.513265306122449} best={'auroc_all': 0.6159893940264682, 'aupr_all': 0.23005726113584335, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:30,901 INFO [OUTPOST-v4] epoch 137 cur={'auroc_all': 0.6169149180902951, 'aupr_all': 0.23083568887360473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5135204081632653} best={'auroc_all': 0.6169149180902951, 'aupr_all': 0.23083568887360473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:35,816 INFO [OUTPOST-v4] epoch 138 cur={'auroc_all': 0.6179153638103085, 'aupr_all': 0.23162822637262329, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5144557823129252} best={'auroc_all': 0.6179153638103085, 'aupr_all': 0.23162822637262329, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:40,622 INFO [OUTPOST-v4] epoch 139 cur={'auroc_all': 0.6190037333721157, 'aupr_all': 0.23242760769021864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.515391156462585} best={'auroc_all': 0.6190037333721157, 'aupr_all': 0.23242760769021864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:45,173 INFO [OUTPOST-v4] epoch 140 cur={'auroc_all': 0.6201590537207201, 'aupr_all': 0.23323801093823815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5162414965986395} best={'auroc_all': 0.6201590537207201, 'aupr_all': 0.23323801093823815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:49,799 INFO [OUTPOST-v4] epoch 141 cur={'auroc_all': 0.6213113257198414, 'aupr_all': 0.23403778594679264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5181122448979592} best={'auroc_all': 0.6213113257198414, 'aupr_all': 0.23403778594679264, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:54,756 INFO [OUTPOST-v4] epoch 142 cur={'auroc_all': 0.6225066749000431, 'aupr_all': 0.23481368321744156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.51921768707483} best={'auroc_all': 0.6225066749000431, 'aupr_all': 0.23481368321744156, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:59,749 INFO [OUTPOST-v4] epoch 143 cur={'auroc_all': 0.6236769023960864, 'aupr_all': 0.23558346977898725, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5195578231292517} best={'auroc_all': 0.6236769023960864, 'aupr_all': 0.23558346977898725, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:29:04,575 INFO [OUTPOST-v4] epoch 144 cur={'auroc_all': 0.6247381714125219, 'aupr_all': 0.2362943702342012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5203231292517007} best={'auroc_all': 0.6247381714125219, 'aupr_all': 0.2362943702342012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
