2026-08-09 14:01:24,269 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['use_conformal=false'], 'tag': 'C_noconformal', 'rotations': None}
2026-08-09 14:01:52,177 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5429887994731006, 'aupr_all': 0.1865783648004372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5409013605442177} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:01:58,702 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5425362314503007, 'aupr_all': 0.1862799641461244, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5446428571428572} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:04,909 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5420407422562254, 'aupr_all': 0.1854821457419549, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5494897959183673} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:11,242 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5415399938895065, 'aupr_all': 0.18476224954196144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5522959183673469} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:17,710 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5411551772301357, 'aupr_all': 0.18390805454120393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5556122448979592} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:24,299 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5408661526439182, 'aupr_all': 0.18299844947236535, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619897959183674} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:30,733 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.540819883420113, 'aupr_all': 0.18205430566992342, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5669217687074829} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:37,125 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5408183623245122, 'aupr_all': 0.18115982939113087, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5688775510204082} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:43,550 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5409874317926158, 'aupr_all': 0.18061419033811546, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5719387755102041} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:49,894 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5410401487374492, 'aupr_all': 0.17992056591958902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5733843537414965} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:02:56,388 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.541159709725529, 'aupr_all': 0.17924279809409477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5750850340136054} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:02,819 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.541333233684123, 'aupr_all': 0.178663578303761, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5762755102040816} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:09,183 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5415297937221113, 'aupr_all': 0.1782057569832904, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5763605442176871} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:15,385 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5420045459286584, 'aupr_all': 0.17803143106778818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5778061224489797} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:21,759 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5422570313762897, 'aupr_all': 0.17771229964392787, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5785714285714285} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:28,266 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5425638184999333, 'aupr_all': 0.17751375296595856, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5784863945578231} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:34,464 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5429486454231072, 'aupr_all': 0.1774587387916745, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5787414965986395} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:40,847 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5433449616473295, 'aupr_all': 0.17750283255558472, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795918367346938} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:47,194 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5438025404587413, 'aupr_all': 0.17764687755584513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5801020408163265} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:53,542 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5442994624797116, 'aupr_all': 0.1779387320418628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5804421768707484} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:03:59,869 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5448056219233584, 'aupr_all': 0.17829277414448097, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5806972789115646} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:06,052 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5453181223444822, 'aupr_all': 0.17867680314714915, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5806122448979592} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:12,242 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5458441730382919, 'aupr_all': 0.17913587499543193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5808673469387754} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:18,493 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5463836159422215, 'aupr_all': 0.17965526178809876, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.580952380952381} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:24,857 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5469266819686011, 'aupr_all': 0.18021242752683864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5807823129251701} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:31,198 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5474734183309238, 'aupr_all': 0.18080272707724762, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5805272108843538} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:37,415 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5480238291347113, 'aupr_all': 0.18144635902900666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5799319727891157} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:43,485 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.54856627112187, 'aupr_all': 0.1821069393869828, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5790816326530612} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:49,746 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5491128042608937, 'aupr_all': 0.18278064313408232, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789965986394557} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:04:56,136 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5495553342843855, 'aupr_all': 0.1834060518158292, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5791666666666667} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:02,715 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5500945185404804, 'aupr_all': 0.18409537700258552, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5793367346938775} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:09,137 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5506401915728151, 'aupr_all': 0.1848004669219408, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5793367346938776} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:15,345 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5511236187456356, 'aupr_all': 0.18545022969529987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5791666666666667} best={'auroc_all': 0.5514631494535259, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:21,565 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5516549409286526, 'aupr_all': 0.18611548510224868, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5783163265306123} best={'auroc_all': 0.5516549409286526, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:27,861 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5521968389342536, 'aupr_all': 0.18676077527109974, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5782312925170068} best={'auroc_all': 0.5521968389342536, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:34,350 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.552718225755992, 'aupr_all': 0.18736751085085138, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5774659863945578} best={'auroc_all': 0.552718225755992, 'aupr_all': 0.18785140092314423, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:40,691 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5532092276154073, 'aupr_all': 0.18790644356772357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5772108843537415} best={'auroc_all': 0.5532092276154073, 'aupr_all': 0.18790644356772357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:46,908 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.553677727113183, 'aupr_all': 0.18840498258990243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5765731292517007} best={'auroc_all': 0.553677727113183, 'aupr_all': 0.18840498258990243, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:53,088 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5541610783338615, 'aupr_all': 0.18887857296932783, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5766156462585034} best={'auroc_all': 0.5541610783338615, 'aupr_all': 0.18887857296932783, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:05:59,236 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5546426703387104, 'aupr_all': 0.18928799683525027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5755102040816326} best={'auroc_all': 0.5546426703387104, 'aupr_all': 0.18928799683525027, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:05,854 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.555111013826681, 'aupr_all': 0.18963917793699417, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5753401360544217} best={'auroc_all': 0.555111013826681, 'aupr_all': 0.18963917793699417, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:12,209 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5555580393958752, 'aupr_all': 0.18994037156779764, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5755102040816326} best={'auroc_all': 0.5555580393958752, 'aupr_all': 0.18994037156779764, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:18,514 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5559819118783214, 'aupr_all': 0.19019685476879608, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5759353741496599} best={'auroc_all': 0.5559819118783214, 'aupr_all': 0.19019685476879608, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:24,703 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5563963662951589, 'aupr_all': 0.1904250893820068, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5764455782312925} best={'auroc_all': 0.5563963662951589, 'aupr_all': 0.1904250893820068, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:30,844 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5568062245810248, 'aupr_all': 0.1906250537828952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5769557823129252} best={'auroc_all': 0.5568062245810248, 'aupr_all': 0.1906250537828952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:37,413 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5572074900110411, 'aupr_all': 0.19080360601543916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5776360544217687} best={'auroc_all': 0.5572074900110411, 'aupr_all': 0.19080360601543916, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:43,494 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5576026176868792, 'aupr_all': 0.19096056450436935, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.577891156462585} best={'auroc_all': 0.5576026176868792, 'aupr_all': 0.19096056450436935, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:49,662 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5579915727116089, 'aupr_all': 0.1911240924731444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5783163265306123} best={'auroc_all': 0.5579915727116089, 'aupr_all': 0.1911240924731444, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:06:55,889 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.558382906885868, 'aupr_all': 0.19128776971779377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.578656462585034} best={'auroc_all': 0.558382906885868, 'aupr_all': 0.19128776971779377, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:01,985 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5587739988343768, 'aupr_all': 0.19145002270510997, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5787414965986394} best={'auroc_all': 0.5587739988343768, 'aupr_all': 0.19145002270510997, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:08,642 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5591590187170464, 'aupr_all': 0.19162238038937526, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5789965986394559} best={'auroc_all': 0.5591590187170464, 'aupr_all': 0.19162238038937526, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:15,062 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5595416471336232, 'aupr_all': 0.19180390097792405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.579421768707483} best={'auroc_all': 0.5595416471336232, 'aupr_all': 0.19180390097792405, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:21,403 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5599295778308162, 'aupr_all': 0.19199919251511155, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5795918367346938} best={'auroc_all': 0.5599295778308162, 'aupr_all': 0.19199919251511155, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:27,444 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.560340171004975, 'aupr_all': 0.19223756652187643, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5802721088435374} best={'auroc_all': 0.560340171004975, 'aupr_all': 0.19223756652187643, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:33,441 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5607450041329051, 'aupr_all': 0.19247279282739319, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5808673469387754} best={'auroc_all': 0.5607450041329051, 'aupr_all': 0.19247279282739319, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:39,775 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5611529677207421, 'aupr_all': 0.19273104611771608, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5811224489795918} best={'auroc_all': 0.5611529677207421, 'aupr_all': 0.19273104611771608, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:46,125 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5615526094171279, 'aupr_all': 0.19299887070586202, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5815476190476191} best={'auroc_all': 0.5615526094171279, 'aupr_all': 0.19299887070586202, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:52,259 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5619594624614831, 'aupr_all': 0.19326817544835187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5819727891156462} best={'auroc_all': 0.5619594624614831, 'aupr_all': 0.19326817544835187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:07:58,630 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5623816373109174, 'aupr_all': 0.19356973607893851, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.582312925170068} best={'auroc_all': 0.5623816373109174, 'aupr_all': 0.19356973607893851, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:08:04,808 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5628132117511151, 'aupr_all': 0.19388722231912758, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5823979591836734} best={'auroc_all': 0.5628132117511151, 'aupr_all': 0.19388722231912758, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:08:11,256 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5632393237953701, 'aupr_all': 0.19422377659909762, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5827380952380953} best={'auroc_all': 0.5632393237953701, 'aupr_all': 0.19422377659909762, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 14:08:17,438 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5636987480385565, 'aupr_all': 0.1945826233555202, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5832482993197279} best={'auroc_all': 0.5636987480385565, 'aupr_all': 0.1945826233555202, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
